gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0.0,1.0,0.0,0.6901408450704226,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.18560606060606064,0.25036348949919224,0.0
0.0,0.0,0.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.509469696969697,0.11316062774059545,1.0
1.0,0.0,1.0,1.0,0.25352112676056343,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.8087121212121213,0.21576852065543506,1.0
0.0,0.0,0.0,0.0,0.5633802816901409,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7847222222222223,0.45831987075928915,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.46590909090909094,0.0060408492960997,1.0
0.0,0.0,0.0,0.0,0.323943661971831,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.2790404040404041,0.14094738056773598,1.0
0.0,0.0,1.0,0.0,0.5492957746478874,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.3825757575757576,0.3018924532656358,0.0
0.0,0.0,1.0,1.0,0.02816901408450704,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4406565656565657,0.024948072928686824,0.0
0.0,0.0,0.0,0.0,0.5070422535211268,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.3920454545454546,0.26875721209323794,0.0
0.0,0.0,1.0,1.0,0.9295774647887325,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9122474747474748,0.8236095084237249,1.0
0.0,0.0,1.0,1.0,0.4366197183098592,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7948232323232324,0.3543503346411262,0.0
0.0,0.0,1.0,0.0,0.07042253521126761,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.22664141414141417,0.029079159935379646,1.0
0.0,0.0,1.0,1.0,0.4366197183098592,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6849747474747475,0.33267943687976,0.0
0.0,0.0,0.0,0.0,0.8169014084507042,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6060606060606061,0.5689245326563582,0.0
0.0,0.0,1.0,0.0,0.4084507042253521,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.4545454545454546,0.25156935148857607,0.0
1.0,0.0,0.0,1.0,0.26760563380281693,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.010732323232323234,0.041045465035771986,1.0
0.0,0.0,1.0,1.0,0.36619718309859156,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,0.051767676767676775,0.0857546734364182,0.0
0.0,1.0,0.0,0.0,0.26760563380281693,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.557449494949495,0.17333256404338798,1.0
1.0,0.0,0.0,1.0,0.11267605633802817,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.019570707070707072,0.019784214170320794,0.0
0.0,0.0,1.0,1.0,0.943661971830986,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.48484848484848486,0.5936072005538887,0.0
0.0,0.0,1.0,1.0,0.9577464788732395,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.360479797979798,0.46631087006692823,0.0
1.0,0.0,0.0,0.0,0.35211267605633806,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6193181818181819,0.26111239326102004,0.0
1.0,0.0,1.0,1.0,0.9577464788732395,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.017045454545454548,0.15438495268866836,0.0
1.0,0.0,0.0,0.0,0.14084507042253522,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.02335858585858586,0.02453842603277175,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24684343434343436,0.003686822063235633,0.0
1.0,0.0,1.0,1.0,0.1267605633802817,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.02398989898989899,0.02580198476805908,0.0
0.0,0.0,1.0,1.0,0.7605633802816901,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.518939393939394,0.4898972997922917,0.0
1.0,0.0,0.0,0.0,0.6056338028169015,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.40151515151515155,0.31799561504731133,0.0
1.0,1.0,1.0,0.0,0.6338028169014085,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.5732323232323233,0.4138472190168474,1.0
1.0,0.0,1.0,1.0,0.9577464788732395,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3396464646464647,0.4674705746595892,0.0
1.0,1.0,0.0,0.0,0.14084507042253522,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.5492424242424243,0.09870759289176091,0.0
0.0,0.0,1.0,0.0,0.14084507042253522,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8327020202020202,0.1299965381952458,1.0
1.0,0.0,0.0,0.0,0.3943661971830986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22411616161616163,0.15057696745903532,0.0
0.0,0.0,1.0,0.0,0.7887323943661972,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8042929292929294,0.6321543964920379,0.0
1.0,0.0,0.0,0.0,0.3802816901408451,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.0,0.05953150242326334,0.0
0.0,0.0,0.0,0.0,0.5774647887323944,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2840909090909091,0.281127394414955,0.0
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.026515151515151516,0.0022963304869605353,1.0
1.0,0.0,0.0,1.0,0.3098591549295775,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.16035353535353536,0.10715439649203785,0.0
0.0,0.0,1.0,1.0,0.23943661971830985,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.02398989898989899,0.0390260789291484,0.0
1.0,0.0,1.0,1.0,0.8591549295774649,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.05555555555555556,0.16818024463420264,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.461489898989899,0.006000461573967227,1.0
1.0,0.0,0.0,0.0,0.2112676056338028,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6780303030303031,0.16498961458573735,1.0
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7695707070707072,0.031513962612508654,1.0
1.0,0.0,0.0,0.0,0.9295774647887325,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.6748737373737375,0.6790156935148858,0.0
1.0,0.0,0.0,0.0,0.8591549295774649,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.01893939393939394,0.1364931917839834,0.0
0.0,0.0,1.0,0.0,0.7887323943661972,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8617424242424243,0.6811158550657743,1.0
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4488636363636364,0.014753057927532887,0.0
0.0,0.0,1.0,1.0,0.3098591549295775,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5347222222222223,0.2008539118393723,0.0
0.0,0.0,0.0,1.0,0.33802816901408456,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11994949494949496,0.09527463651050082,0.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9046717171717172,0.8949053773367183,0.0
0.0,0.0,1.0,0.0,0.014084507042253521,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6161616161616162,0.013299099930763905,0.0
0.0,0.0,0.0,0.0,0.09859154929577466,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.020833333333333336,0.01409531502423263,0.0
0.0,0.0,0.0,0.0,0.056338028169014086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24494949494949497,0.026673205631202398,1.0
1.0,0.0,0.0,0.0,0.47887323943661975,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.2272727272727273,0.19418993768751444,0.0
1.0,0.0,0.0,0.0,0.323943661971831,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.05303030303030303,0.06621855527348258,0.0
0.0,0.0,1.0,1.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4715909090909091,0.01349526886683591,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.8667929292929294,0.8901280867759058,0.0
0.0,0.0,0.0,0.0,0.5633802816901409,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.8869949494949496,0.49199169166858986,0.0
1.0,0.0,0.0,1.0,0.04225352112676056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.22916666666666669,0.02317678282944842,1.0
1.0,0.0,0.0,0.0,0.35211267605633806,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5157828282828283,0.23070620816985923,0.0
1.0,0.0,0.0,0.0,0.08450704225352114,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7405303030303031,0.07502884837295178,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.43813131313131315,0.005786983614124165,1.0
0.0,0.0,1.0,1.0,0.04225352112676056,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.32512626262626265,0.02377682898684514,0.0
1.0,0.0,0.0,0.0,0.6619718309859155,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.5542929292929294,0.4330371567043619,0.0
1.0,1.0,0.0,0.0,0.014084507042253521,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.735479797979798,0.020534271867066696,1.0
0.0,1.0,1.0,0.0,0.15492957746478872,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5580808080808082,0.10674474959612279,0.0
1.0,0.0,1.0,0.0,0.8309859154929577,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9204545454545455,0.7562947149780753,0.0
1.0,0.0,0.0,0.0,0.7605633802816901,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.33333333333333337,0.36430302330948533,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08143939393939395,0.0011943226402030922,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01893939393939394,0.0001442418647588273,0.0
1.0,0.0,0.0,0.0,0.04225352112676056,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5227272727272728,0.03462958689129933,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05113636363636364,0.0006519732287099005,1.0
0.0,0.0,0.0,0.0,0.5774647887323944,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.4141414141414142,0.316633971843988,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316919191919192,0.0035483498730671586,0.0
1.0,0.0,0.0,0.0,0.08450704225352114,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.6818181818181819,0.07074198015231942,1.0
1.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.49179292929292934,0.024659589199169166,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5997474747474748,0.6808850680821602,0.0
1.0,0.0,0.0,0.0,0.19718309859154928,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.22474747474747478,0.0842891760904685,0.0
1.0,0.0,1.0,0.0,0.04225352112676056,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.5726010101010102,0.03330256173551812,1.0
0.0,0.0,0.0,0.0,0.14084507042253522,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.06060606060606061,0.026119316870528504,0.0
0.0,0.0,0.0,0.0,0.056338028169014086,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.06376262626262627,0.013379875375028848,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2998737373737374,0.004269559196861296,1.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9381313131313133,0.9487710593122548,0.0
0.0,0.0,1.0,0.0,0.7605633802816901,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5397727272727273,0.49014539579967686,0.0
0.0,0.0,1.0,1.0,0.5492957746478874,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.07260101010101011,0.12216708977613663,0.0
0.0,0.0,1.0,0.0,0.7887323943661972,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.017045454545454548,0.1265635818139857,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.5561868686868687,0.0069524578813754895,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7500000000000001,0.008792984075698132,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06060606060606061,0.0007385183475651972,1.0
1.0,1.0,1.0,1.0,0.7183098591549296,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5789141414141414,0.4685841218555274,0.0
1.0,1.0,0.0,0.0,0.5633802816901409,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7891414141414143,0.48106969766905144,1.0
1.0,0.0,1.0,0.0,0.5915492957746479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.3068181818181818,0.2737537502884837,0.0
0.0,0.0,1.0,1.0,0.647887323943662,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.00946969696969697,0.10058850680821603,0.0
1.0,0.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.013668359104546501,0.0
1.0,1.0,1.0,1.0,0.9154929577464789,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5606060606060607,0.5926378952227095,1.0
1.0,0.0,1.0,1.0,0.7605633802816901,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.29292929292929293,0.35784675744288025,0.0
1.0,0.0,0.0,0.0,0.3943661971830986,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.006944444444444445,0.058931456265866614,0.0
0.0,0.0,0.0,1.0,0.15492957746478872,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6161616161616162,0.10936418186014309,0.0
0.0,0.0,1.0,0.0,0.9154929577464789,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8705808080808082,0.7982979459958459,0.0
1.0,1.0,0.0,0.0,0.47887323943661975,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8257575757575758,0.4012808677590584,1.0
1.0,1.0,1.0,0.0,0.1267605633802817,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6875000000000001,0.1033348719132241,1.0
1.0,0.0,1.0,1.0,0.36619718309859156,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.518939393939394,0.22042464804985,0.0
0.0,0.0,0.0,0.0,0.8028169014084507,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7537878787878789,0.6691553196399723,0.0
1.0,0.0,1.0,0.0,0.7464788732394366,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9242424242424243,0.702907915993538,1.0
1.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.016414141414141416,0.018462958689129935,0.0
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.00946969696969697,0.0010962381721670899,1.0
1.0,0.0,0.0,0.0,0.07042253521126761,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.44002525252525254,0.048026771290099246,0.0
0.0,1.0,0.0,0.0,0.35211267605633806,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7058080808080809,0.26921301638587586,1.0
0.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.021464646464646468,0.019311100853911838,0.0
1.0,0.0,1.0,0.0,0.09859154929577466,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.28661616161616166,0.04927879067620587,0.0
1.0,0.0,0.0,0.0,0.15492957746478872,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.586489898989899,0.10306946688206786,0.0
0.0,0.0,0.0,0.0,0.19718309859154928,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.22601010101010102,0.07624624971151626,1.0
1.0,0.0,1.0,0.0,0.5915492957746479,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5707070707070707,0.41112393261020075,0.0
1.0,0.0,0.0,0.0,0.5774647887323944,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8125000000000001,0.48513154858066004,0.0
0.0,0.0,0.0,0.0,0.4225352112676057,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.39962121212121215,0.22795984306485115,1.0
0.0,0.0,0.0,1.0,0.9154929577464789,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.7020202020202021,0.6821197784444958,0.0
0.0,1.0,0.0,0.0,0.23943661971830985,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6338383838383839,0.17159589199169167,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.018308080808080808,0.00013847219016847444,0.0
1.0,0.0,1.0,0.0,0.8450704225352113,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.7386363636363636,0.6484537272097854,1.0
1.0,0.0,0.0,0.0,0.1267605633802817,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5662878787878788,0.08982806369720749,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4715909090909091,0.0060985460420032315,1.0
0.0,1.0,0.0,0.0,0.23943661971830985,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4911616161616162,0.1547022847911378,0.0
1.0,0.0,1.0,0.0,0.323943661971831,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8636363636363638,0.2912127855988922,1.0
0.0,0.0,1.0,1.0,0.02816901408450704,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.00946969696969697,0.004142626355873529,0.0
1.0,0.0,0.0,0.0,0.6901408450704226,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.020202020202020204,0.11196053542580199,0.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.18686868686868688,0.0029713824140318486,0.0
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2828282828282829,0.00790445418878375,0.0
1.0,0.0,0.0,0.0,0.22535211267605634,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.01388888888888889,0.03839718439879991,0.0
1.0,0.0,1.0,1.0,0.9577464788732395,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8680555555555556,0.8399434571890145,0.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6736111111111112,0.7250057696745903,0.0
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.02209785368105239,1.0
1.0,1.0,1.0,1.0,0.6901408450704226,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5113636363636364,0.43891645511193167,0.0
0.0,0.0,0.0,0.0,0.7323943661971831,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.021464646464646468,0.11881490883914149,0.0
0.0,0.0,1.0,0.0,0.8028169014084507,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9166666666666667,0.7356162012462497,0.0
1.0,0.0,0.0,0.0,0.6338028169014085,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.09911616161616163,0.1696861297022848,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.9545454545454546,0.9280752365566582,0.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4993686868686869,0.00639279944611124,1.0
0.0,0.0,1.0,1.0,0.07042253521126761,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7380050505050506,0.05769097622894069,0.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5536616161616162,0.662860604661897,0.0
1.0,0.0,0.0,0.0,0.04225352112676056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2935606060606061,0.02535195015001154,0.0
0.0,0.0,1.0,1.0,0.7183098591549296,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.010101010101010102,0.1168820678513732,0.0
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.02398989898989899,0.0018462958689129932,0.0
0.0,0.0,1.0,0.0,0.9014084507042254,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.010101010101010102,0.15014424186475883,0.0
